425;11;
426;17;
427;17;
428;11;
429;11;
430;3;
431;12;
432;14;
433;6;
434;2;
435;14;
436;5;
437;10;
438;19;
439;5;
440;0;
441;13;
442;11;
443;3;
444;4;
445;13;
446;17;
447;6;
448;14;
449;12;
450;8;
451;11;
452;6;
453;11;
454;15;
455;18;
456;11;
457;2;
458;13;
459;11;
460;10;
461;11;
462;2;
463;16;
464;13;
465;0;
466;11;
467;14;
468;14;
469;17;
470;0;
471;11;
472;11;
473;11;
474;1;
475;0;
476;11;
477;2;
478;0;
479;14;
480;15;
481;15;
482;2;
483;3;
484;11;
485;8;
486;17;
487;14;
488;13;
489;15;
490;5;
491;9;
492;17;
493;14;
494;19;
495;14;
496;2;
497;11;
498;13;
499;0;
500;6;
501;11;
502;11;
503;9;
504;9;
505;10;
506;15;
507;2;
508;12;
509;6;
510;0;
511;11;
512;0;
513;18;
514;0;
515;7;
516;4;
517;11;
518;9;
519;0;
520;1;
521;11;
522;14;
523;19;
524;17;
525;5;
526;12;
527;12;
528;11;
529;19;
530;14;
531;2;
532;11;
533;7;
534;11;
535;8;
536;14;
537;14;
538;3;
539;19;
540;14;
541;2;
542;11;
543;3;
544;10;
545;11;
546;1;
547;17;
548;13;
549;3;
550;2;
551;0;
552;0;
553;17;
554;3;
555;8;
556;8;
557;9;
558;9;
559;1;
560;11;
561;14;
562;19;
563;4;
564;15;
565;3;
566;11;
567;14;
568;17;
569;14;
570;14;
571;6;
572;17;
573;15;
574;17;
575;12;
576;1;
577;2;
578;6;
579;14;
580;11;
581;0;
582;11;
583;17;
584;11;
585;7;
586;11;
587;0;
588;2;
589;12;
590;17;
591;4;
592;11;
593;8;
594;17;
595;0;
596;6;
597;0;
598;4;
599;2;
600;0;
601;5;
602;10;
603;0;
604;17;
605;14;
606;0;
607;16;
608;0;
609;2;
610;11;
611;7;
612;14;
613;4;
614;17;
615;17;
616;3;
617;9;
618;2;
619;11;
620;2;
621;11;
622;0;
623;8;
624;11;
625;0;
626;11;
627;14;
628;0;
629;10;
630;16;
631;2;
632;11;
633;0;
634;14;
635;0;
636;17;
637;0;
638;17;
639;4;
640;11;
641;11;
642;2;
643;3;
644;15;
645;0;
646;2;
647;17;
648;17;
649;11;
650;17;
651;15;
652;0;
653;1;
654;2;
655;16;
656;17;
657;10;
658;0;
659;14;
660;11;
661;0;
662;7;
663;0;
664;14;
665;6;
666;18;
667;12;
668;9;
669;0;
670;13;
671;0;
672;19;
673;17;
674;2;
675;0;
676;0;
677;0;
678;17;
679;2;
680;12;
681;4;
682;0;
683;7;
684;11;
685;4;
686;14;
687;16;
688;5;
689;0;
690;3;
691;14;
692;14;
693;16;
694;15;
695;13;
696;15;
697;0;
698;10;
699;0;
700;11;
701;4;
702;0;
703;14;
704;4;
705;2;
706;11;
707;4;
708;16;
709;0;
710;11;
711;2;
712;2;
713;10;
714;14;
715;11;
716;5;
717;11;
718;13;
719;10;
720;19;
721;8;
722;16;
723;1;
724;1;
725;11;
726;5;
727;11;
728;1;
729;11;
730;2;
731;8;
732;10;
733;10;
734;10;
735;16;
736;9;
737;0;
738;13;
739;13;
740;8;
741;13;
742;3;
743;0;
744;12;
745;13;
746;14;
747;0;
748;6;
749;0;
750;6;
751;10;
752;15;
753;15;
754;4;
755;8;
756;10;
757;11;
758;11;
759;2;
760;10;
761;11;
762;6;
763;3;
764;8;
765;11;
766;0;
767;17;
768;6;
769;1;
770;11;
771;11;
772;13;
773;11;
774;11;
775;1;
776;12;
777;15;
778;3;
779;11;
780;15;
781;11;
782;5;
783;12;
784;18;
785;14;
786;8;
787;2;
788;18;
789;0;
790;11;
791;14;
792;0;
793;11;
794;14;
795;0;
796;9;
797;10;
798;9;
799;19;
800;0;
801;13;
802;6;
803;18;
804;17;
805;10;
806;12;
807;16;
808;3;
809;4;
810;10;
811;8;
812;11;
813;2;
814;0;
815;0;
816;0;
817;11;
818;12;
819;18;
820;11;
821;14;
822;4;
823;6;
824;0;
825;17;
826;6;
827;8;
828;12;
829;13;
830;15;
831;0;
832;11;
833;13;
834;0;
835;16;
836;18;
837;5;
838;11;
839;8;
840;18;
841;17;
842;13;
843;12;
844;14;
845;17;
846;12;
847;11;
848;17;
849;2;
850;13;
851;0;
852;18;
853;13;
854;2;
855;7;
856;4;
857;5;
858;17;
859;10;
860;10;
861;2;
862;1;
863;11;
864;0;
865;6;
866;0;
867;11;
868;0;
869;11;
870;11;
871;1;
872;2;
873;19;
874;3;
875;2;
876;0;
877;0;
878;8;
879;5;
880;11;
881;12;
882;14;
883;7;
884;17;
885;10;
886;11;
887;2;
888;3;
889;11;
890;11;
891;19;
892;0;
893;11;
894;17;
895;4;
896;13;
897;0;
898;12;
899;0;
900;15;
901;1;
902;19;
903;14;
904;2;
905;0;
906;7;
907;10;
908;4;
909;8;
910;1;
911;9;
912;15;
913;11;
914;10;
915;1;
916;14;
917;2;
918;3;
919;0;
920;5;
921;2;
922;5;
923;11;
924;0;
925;2;
926;1;
927;0;
928;11;
929;3;
930;2;
931;17;
932;17;
933;11;
934;17;
935;17;
936;0;
937;17;
938;9;
939;2;
940;6;
941;11;
942;4;
943;11;
944;14;
945;6;
946;14;
947;14;
948;8;
949;5;
950;14;
951;2;
952;11;
953;11;
954;6;
955;9;
956;17;
957;8;
958;8;
959;8;
960;14;
961;14;
