39|2461|1|
39|2546|8|
39|2664|0|
39|2811|2|
39|2893|4|
39|2994|3|
39|3099|8|
39|3219|3|
39|3295|6|
39|3362|7|
39|3439|3|
40|265|9|
40|385|7|
40|472|2|
40|525|5|
40|621|0|
40|724|10|
40|821|5|
40|970|8|
40|1100|0|
40|1247|8|
40|1303|8|
40|1412|7|
40|1522|4|
40|1653|6|
40|1770|5|
40|1887|10|
40|2007|5|
40|2128|7|
40|2252|8|
40|2316|10|
40|2428|8|
40|2539|10|
40|2598|3|
40|2743|9|
40|2825|3|
40|2957|6|
40|3080|5|
40|3164|9|
40|3294|9|
40|3443|3|
40|3537|0|
40|3626|8|
40|3698|10|
40|3844|1|
40|3954|5|
40|4058|1|
40|4127|0|
40|4254|5|
41|134|1|
41|235|3|
41|352|8|
41|472|0|
41|615|0|
41|753|4|
41|828|6|
41|881|1|
41|1030|3|
41|1100|2|
41|1224|5|
41|1301|7|
41|1408|3|
41|1506|4|
41|1619|0|
41|1720|9|
41|1794|3|
41|1909|8|
41|2050|3|
41|2192|7|
41|2256|5|
41|2344|6|
41|2457|7|
41|2538|0|
41|2688|7|
42|97|10|
42|173|8|
42|236|0|
42|327|2|
42|464|7|
42|548|6|
42|698|5|
42|802|3|
42|934|3|
42|1066|3|
42|1158|5|
42|1292|0|
42|1360|7|
42|1466|3|
42|1552|5|
42|1646|5|
42|1779|9|
42|1836|1|
42|1973|0|
42|2040|2|
42|2106|0|
42|2246|4|
43|182|6|
43|327|10|
43|437|2|
43|532|10|
43|660|4|
43|758|6|
43|809|4|
43|889|4|
43|1004|5|
43|1096|0|
43|1227|0|
43|1322|0|
43|1404|0|
43|1553|1|
43|1697|3|
43|1825|10|
43|1969|1|
43|2099|3|
43|2180|5|
43|2282|2|
43|2394|5|
43|2499|1|
43|2633|8|
43|2703|8|
43|2774|5|
43|2890|8|
43|2943|5|
43|3027|10|
43|3099|2|
43|3152|6|
43|3258|0|
43|3341|1|
43|3434|5|
43|3559|4|
43|3651|6|
43|3736|6|
44|472|8|
44|541|6|
44|669|1|
44|770|5|
44|851|9|
44|973|10|
44|1110|7|
44|1220|6|
44|1369|8|
44|1436|5|
44|1558|4|
44|1698|8|
44|1758|10|
44|1847|1|
44|1985|5|
44|2082|3|
44|2175|6|
44|2269|9|
44|2389|3|
44|2475|6|
44|2557|3|
44|2618|4|
44|2739|0|
45|306|7|
45|399|8|
45|516|7|
45|576|3|
45|651|8|
45|728|0|
45|852|9|
45|916|8|
45|1034|4|
45|1157|0|
45|1303|7|
45|1415|8|
45|1543|5|
45|1673|6|
45|1729|5|
45|1869|8|
45|1977|4|
45|2072|10|
45|2171|6|
45|2292|9|
45|2395|5|
45|2525|2|
45|2641|3|
45|2754|0|
45|2866|1|
45|2997|2|
45|3092|2|
45|3174|9|
46|385|10|
46|526|2|
46|599|9|
46|663|10|
46|715|7|
46|812|9|
46|948|10|
46|1019|6|
46|1144|6|
46|1289|10|
46|1406|2|
46|1508|0|
46|1573|4|
46|1660|9|
46|1727|4|
46|1874|10|
46|1980|4|
46|2079|1|
46|2192|9|
46|2337|4|
46|2448|8|
46|2523|1|
46|2658|10|
46|2760|1|
46|2864|7|
46|3008|2|
46|3141|9|
46|3220|2|
46|3356|6|
46|3497|6|
46|3583|2|
46|3672|7|
46|3772|5|
46|3915|0|
46|3979|4|
46|4049|8|
46|4160|10|
46|4217|0|
46|4328|10|
47|97|8|
47|193|4|
47|276|1|
47|422|9|
47|532|10|
47|680|8|
47|808|5|
47|869|10|
47|950|2|
47|1028|6|
47|1102|4|
47|1212|1|
47|1290|7|
47|1440|2|
47|1533|7|
47|1673|7|
47|1733|1|
47|1881|1|
47|1949|1|
47|2033|2|
47|2109|10|
47|2165|4|
47|2286|10|
47|2384|0|
47|2493|0|
47|2600|2|
47|2734|4|
47|2830|9|
47|2880|1|
47|2949|9|
47|3071|1|
47|3181|8|
47|3240|10|
47|3367|6|
47|3471|0|
47|3542|2|
47|3681|0|
48|282|0|
48|424|0|
48|519|10|
48|573|1|
48|704|5|
48|770|7|
48|877|0|
48|1021|4|
48|1077|1|
48|1175|7|
48|1284|10|
48|1386|3|
48|1532|2|
48|1596|2|
48|1656|3|
48|1764|5|
48|1840|8|
48|1940|5|
48|2075|3|
48|2218|1|
48|2348|10|
48|2474|0|
48|2600|7|
48|2737|8|
48|2841|0|
48|2959|5|
48|3102|1|
49|75|6|
49|155|5|
49|272|7|
49|376|9|
49|479|5|
49|588|10|
49|653|6|
49|781|10|
49|871|4|
49|941|1|
49|1077|5|
49|1129|4|
49|1264|3|
49|1386|2|
49|1468|4|
49|1554|0|
49|1645|0|
49|1704|9|
49|1837|8|
50|393|10|
50|479|7|
50|529|2|
50|589|8|
50|667|9|
50|815|5|
50|905|10|
50|1032|10|
50|1113|1|
50|1231|6|
50|1363|3|
50|1427|6|
50|1549|3|
50|1658|1|
50|1765|5|
50|1884|7|
50|2023|6|
50|2124|10|
50|2238|5|
50|2316|0|
50|2396|10|
50|2545|8|
50|2681|10|
51|372|1|
51|482|0|
51|575|10|
51|656|3|
51|726|10|
51|874|4|
51|981|2|
51|1117|6|
51|1179|4|
51|1240|0|
51|1307|0|
51|1385|3|
51|1475|8|
51|1581|6|
51|1707|9|
51|1817|9|
52|95|0|
52|238|2|
52|321|6|
52|425|3|
52|550|8|
52|693|0|
52|753|9|
52|849|1|
52|993|5|
52|1061|10|
52|1202|4|
52|1281|8|
52|1344|3|
52|1451|4|
52|1553|6|
52|1658|2|
52|1751|0|
52|1810|3|
52|1880|4|
52|2014|7|
52|2111|1|
52|2224|7|
52|2347|7|
52|2397|3|
52|2521|8|
52|2670|6|
52|2788|8|
52|2860|5|
52|2970|0|
52|3052|10|
53|383|5|
53|459|0|
53|543|4|
53|602|1|
53|705|4|
53|755|9|
53|838|1|
53|898|9|
53|960|10|
53|1012|1|
53|1156|6|
53|1258|10|
53|1325|8|
53|1426|6|
53|1535|6|
53|1676|2|
53|1759|8|
53|1828|8|
53|1972|4|
53|2112|8|
53|2195|10|
53|2294|10|
53|2345|5|
53|2480|6|
53|2570|1|
53|2691|10|
53|2841|10|
53|2898|2|
53|3008|2|
53|3115|9|
53|3249|3|
54|282|5|
54|388|2|
54|537|1|
54|643|5|
54|783|6|
54|900|8|
54|979|9|
54|1083|3|
54|1165|8|
54|1217|1|
54|1292|8|
54|1353|4|
54|1500|0|
54|1564|0|
54|1683|4|
54|1830|9|
54|1943|8|
54|2035|1|
54|2092|1|
54|2187|8|
54|2335|5|
54|2478|2|
54|2575|1|
54|2686|9|
54|2744|3|
54|2876|9|
54|2950|3|
54|3099|2|
54|3150|1|
54|3273|10|
54|3323|3|
54|3428|10|
54|3487|8|
54|3542|5|
54|3623|0|
54|3769|5|
54|3864|10|
55|248|10|
55|308|9|
55|363|3|
55|437|1|
55|543|10|
55|593|6|
55|650|8|
55|704|10|
55|852|0|
55|955|6|
55|1041|3|
55|1095|7|
55|1205|0|
55|1271|1|
55|1336|5|
55|1461|1|
55|1518|2|
55|1607|1|
55|1659|7|
55|1732|2|
55|1852|8|
55|1993|8|
55|2119|2|
55|2191|9|
55|2245|6|
55|2358|3|
55|2425|1|
55|2557|4|
55|2627|1|
55|2725|10|
55|2793|0|
55|2872|6|
55|3010|10|
56|76|1|
56|198|8|
56|279|6|
56|333|9|
56|460|2|
56|539|3|
56|613|6|
56|692|6|
56|803|2|
56|945|1|
56|1064|8|
56|1191|1|
56|1275|6|
56|1332|8|
56|1473|3|
56|1623|8|
56|1728|7|
56|1841|7|
56|1920|5|
56|2053|7|
56|2175|2|
56|2225|6|
56|2311|8|
56|2373|8|
56|2522|5|
56|2649|4|
57|15|5|
57|78|5|
57|215|7|
57|275|1|
57|332|7|
57|409|2|
57|485|2|
57|619|3|
57|710|0|
57|782|5|
57|874|3|
57|968|7|
57|1051|6|
57|1192|3|
57|1281|8|
57|1389|4|
57|1460|0|
57|1601|9|
57|1711|8|
57|1775|5|
57|1836|0|
57|1976|5|
57|2041|7|
57|2179|5|
57|2313|9|
57|2416|9|
57|2528|2|
57|2611|7|
57|2752|10|
57|2822|3|
57|2896|1|
57|2973|0|
57|3025|5|
57|3175|5|
57|3255|1|
57|3329|9|
57|3454|8|
57|3548|1|
58|230|4|
58|299|9|
58|405|1|
58|526|6|
58|579|10|
58|708|6|
58|857|0|
58|908|1|
58|1023|1|
58|1120|4|
58|1249|9|
58|1367|7|
58|1476|2|
58|1604|9|
58|1664|9|
58|1719|4|
58|1787|5|
58|1844|3|
58|1913|9|
58|2056|10|
58|2110|3|
58|2180|7|
58|2321|9|
59|220|2|
59|289|3|
59|363|6|
59|439|9|
59|492|7|
59|632|0|
59|781|1|
59|880|4|
59|948|1|
59|1093|6|
59|1204|5|
59|1285|2|
59|1388|0|
59|1524|4|
59|1666|9|
59|1718|5|
59|1774|4|
59|1858|10|
59|1917|3|
59|2048|6|
59|2162|10|
59|2294|6|
59|2396|10|
59|2472|7|
60|154|7|
60|284|4|
60|343|5|
60|422|0|
60|519|2|
60|607|0|
60|753|0|
60|814|5|
60|884|3|
60|1010|4|
60|1150|2|
60|1291|1|
60|1402|5|
60|1482|10|
60|1579|1|
60|1727|0|
60|1839|7|
60|1897|7|
60|1974|9|
60|2027|6|
60|2081|4|
60|2189|3|
60|2283|0|
60|2352|10|
60|2490|3|
60|2549|2|
60|2690|4|
60|2759|10|
60|2878|10|
60|2953|0|
60|3099|9|
60|3170|6|
60|3239|1|
60|3303|5|
60|3359|8|
61|224|3|
61|362|5|
61|414|1|
61|489|0|
61|597|9|
61|742|7|
61|794|7|
61|857|4|
61|911|5|
61|973|8|
61|1116|8|
61|1215|5|
61|1360|6|
61|1498|4|
61|1556|7|
61|1653|0|
61|1802|5|
61|1860|7|
61|2001|3|
61|2149|8|
61|2250|3|
61|2331|10|
61|2462|9|
61|2611|0|
61|2761|0|
61|2904|8|
61|2965|1|
61|3024|4|
61|3162|8|
61|3270|6|
61|3386|6|
61|3483|4|
61|3550|2|
61|3631|9|
61|3753|8|
61|3880|0|
62|124|6|
62|215|3|
62|272|9|
62|398|6|
62|540|3|
62|595|0|
62|688|8|
62|741|6|
62|832|10|
62|950|8|
62|1085|1|
62|1157|4|
62|1263|7|
62|1358|10|
62|1483|3|
62|1551|0|
62|1641|5|
62|1754|10|
62|1877|6|
62|2009|2|
62|2133|7|
62|2281|1|
62|2388|4|
62|2448|7|
63|429|8|
63|531|0|
63|642|1|
63|744|0|
63|892|1|
63|950|9|
63|1008|2|
63|1102|6|
63|1173|6|
63|1236|0|
63|1375|10|
63|1515|5|
63|1619|3|
63|1728|8|
63|1872|4|
63|1988|2|
63|2124|4|
64|325|1|
64|414|6|
64|501|6|
64|603|10|
64|674|3|
64|756|2|
64|847|1|
64|902|2|
64|1017|8|
64|1069|3|
64|1211|0|
64|1353|3|
64|1456|2|
64|1602|0|
64|1749|8|
64|1880|7|
64|1993|4|
64|2062|8|
64|2141|7|
64|2215|7|
64|2321|2|
64|2467|2|
64|2617|8|
64|2691|7|
64|2752|4|
64|2899|2|
64|3025|7|
64|3149|4|
65|167|1|
65|265|9|
65|336|1|
65|400|7|
65|466|6|
65|577|10|
65|641|9|
65|725|9|
65|806|5|
65|947|1|
65|1032|4|
65|1118|10|
65|1220|9|
65|1318|3|
65|1438|9|
65|1551|0|
65|1612|6|
65|1722|10|
66|390|2|
66|461|10|
66|528|9|
66|652|3|
66|742|7|
66|846|4|
66|900|0|
