758;8;
759;6;
760;4;
761;8;
762;19;
763;17;
764;5;
765;8;
766;0;
767;13;
768;19;
769;12;
770;8;
771;8;
772;2;
773;8;
774;8;
775;12;
776;10;
777;15;
778;8;
779;8;
780;14;
781;8;
782;18;
783;10;
784;19;
785;3;
786;5;
787;6;
788;19;
789;0;
790;2;
791;13;
792;14;
793;8;
794;13;
795;14;
796;16;
797;4;
798;16;
799;9;
800;14;
801;2;
802;19;
803;19;
804;13;
805;4;
806;10;
807;7;
808;17;
809;11;
810;4;
811;5;
812;2;
813;6;
814;0;
815;0;
816;0;
817;8;
818;10;
819;19;
820;8;
821;3;
822;11;
823;1;
824;0;
825;3;
826;1;
827;5;
828;10;
829;2;
830;14;
831;0;
832;2;
833;2;
834;0;
835;7;
836;1;
837;18;
838;8;
839;5;
840;1;
841;1;
842;2;
843;10;
844;3;
845;13;
846;10;
847;8;
848;3;
849;6;
850;2;
851;0;
852;19;
853;2;
854;6;
855;10;
856;11;
857;18;
858;13;
859;4;
860;4;
861;6;
862;12;
863;8;
864;14;
865;1;
866;0;
867;17;
868;14;
869;8;
870;8;
871;12;
872;6;
873;9;
874;17;
875;6;
876;0;
877;0;
878;5;
879;18;
880;8;
881;10;
882;3;
883;10;
884;3;
885;4;
886;8;
887;6;
888;17;
889;2;
890;8;
891;9;
892;0;
893;8;
894;13;
895;11;
896;2;
897;0;
898;12;
899;0;
900;15;
901;12;
902;9;
903;13;
904;6;
905;0;
906;10;
907;4;
908;11;
909;5;
910;12;
911;16;
912;0;
913;8;
914;4;
915;3;
916;3;
917;6;
918;17;
919;0;
920;18;
921;6;
922;18;
923;8;
924;0;
925;6;
926;3;
927;14;
928;8;
929;17;
930;6;
931;13;
932;13;
933;8;
934;13;
935;1;
936;0;
937;13;
938;16;
939;6;
940;19;
941;8;
942;11;
943;8;
